Country,RGI_ID,GLIMS_ID,Glacier_Name,Number of dated surges,CENLAT,CENLON,AREA,ZMIN,ZMAX,ZMED,SLOPE,ASPECT,LMAX
Arctic Canada,RGI50-03.01742,G284763E78585N,Alfred Newton,1,78.5848,-75.2372,79.553,5,1087,625,7.4,119,17697
Arctic Canada,RGI50-03.01897,G274467E76789N,Sydkap,1,76.7885,-85.5332,490.772,7,1531,954,7.3,139,40140
Arctic Canada,RGI50-03.02467,G278488E75058N,Southeast2,1,75.0577,-81.5122,2622.813,1,2124,964,5.4,128,82582
Arctic Canada,RGI50-03.02473,G278356E74668N,Cunningham West,0,74.6678,-81.6438,252.45,8,1212,740,8.4,123,32075
Arctic Canada,RGI50-03.02668,G284432E82157N,M'Clintock,0,82.1571,-75.5681,1734.5,10,2351,1447,6.4,-9,75434
Arctic Canada,RGI50-03.02687,G282159E81936N,Milne,1,81.9358,-77.841,875.281,6,2227,1331,10.3,-9,67794
Arctic Canada,RGI50-03.02687,G282159E81936N,Yelverton Inlet South,1,81.9358,-77.841,875.281,6,2227,1331,10.3,-9,67794
Arctic Canada,RGI50-03.02817,G290614E82338N,Barrier,0,82.3382,-69.3857,82.276,144,1829,1267,12.8,348,18069
Arctic Canada,RGI50-03.02836,G281287E82135N,Yelverton Inlet East ,1,82.1353,-78.7131,660.666,8,2275,1148,9.3,289,62175
Arctic Canada,RGI50-03.02904,G287533E82397N,Disraeli,0,82.3974,-72.4674,1384.541,8,2087,1227,7.1,338,56860
Arctic Canada,RGI50-03.03274,G277056E81417N,Otto,2,81.4173,-82.9439,1214.844,7,1713,1209,19.5,279,1742
Arctic Canada,RGI50-03.03299,G276772E81236N,Hare Fiord North ,0,81.2358,-83.2281,120.108,7,1509,1091,12.6,193,725
Arctic Canada,RGI50-03.03342,G280187E81438N,Chapman,0,81.4384,-79.8134,656.134,76,1887,1414,24,162,302
Arctic Canada,RGI50-03.03398,G278691E81325N,Hare Fiord East ,0,81.3246,-81.3094,484.555,72,1910,1325,20.4,176,2700
Arctic Canada,RGI50-03.03432,G277124E81802N,Unnamed B,0,81.80158732,-82.875684,38.77698384,174,1743,1122,23.3,2,2656
Arctic Canada,RGI50-03.03984,G276500E82090N,Kulutingwak Fjord,0,82.0902,-83.5002,31.71,8,1678,845,17.9,143,1640
Arctic Canada,RGI50-03.03989,G275219E82077N,Phillips Inlet North,0,82.0769,-84.7807,36.079,6,1368,780,10.2,185,2776
Canada,RGI50-03.04538,G269388E79594N,Thompson,2,79.5937,-90.6118,390.151,55,1825,1225,9.6,176,41309
Arctic Canada,RGI50-04.06187,G286943E70021N,Unnamed Løken 1,0,70.02137491,-73.0575,2771.41056,370,1130,829,3.6,-9,29873
Arctic Canada,RGI50-04.06188,G286791E69818N,Unnamed Løken 2,0,69.818,-73.2092,1051.343,324,1186,822,2.7,193,41672
Greenland,RGI50-05.00691,G306345E69729N,1HB11015,0,,,,,,,,,
Greenland,RGI50-05.00748,G306565E69746N,1HB15012,1,,,,,,,,,
Greenland,RGI50-05.00764,G307024E69597N,1HB16020,0,69.61000000,-52.93000000,,,,,,,
Greenland,RGI50-05.00831,G307600E66099N,1DF11005,0,66.0993,-52.4,47.072,39,1689,1147,12.2,272,19028
Greenland,RGI50-05.01027,G306566E69514N,1HB16010,0,69.5141,-53.434,6.709,614,1257,1060,13.8,358,2477
Greenland,RGI50-05.01042,G305689E70020N,1HC05007,0,69.63000000,-54.50000000,,,,,,,
Greenland,RGI50-05.01108,G305566E69628N,1HC05004,0,69.6284,-54.4337,5.663,236,1001,650,15.5,37,3409
Greenland,RGI50-05.01108,G305566E69628N,1HC05006,0,69.6284,-54.4337,5.663,236,1001,650,15.5,37,3409
Greenland,RGI50-05.01109,G305605E69613N,1HB07004,0,69.6127,-54.3947,1.754,399,934,601,19.1,61,1799
Greenland,RGI50-05.01127,G306576E69693N,1HB15005,0,69.6929,-53.4239,9.85,728,1159,974,12.3,40,2224
Greenland,RGI50-05.01127,G306576E69693N,1HB15008,1,69.6929,-53.4239,9.85,728,1159,974,12.3,40,2224
Greenland,RGI50-05.01152,G306235E69706N,1HB11013,0,69.7064,-53.7651,4.275,649,1178,915,15.7,64,1875
Greenland,RGI50-05.01152,G306235E69706N,1HB11014,0,69.7064,-53.7651,4.275,649,1178,915,15.7,64,1875
Greenland,RGI50-05.01211,G305836E69713N,1HC04019,0,69.7128,-54.1645,1.448,389,1025,618,19.2,331,2200
Greenland,RGI50-05.01215,G305902E69730N,1HB10008,0,69.73005411,-54.0980898,3.558998502,520,1093,719,15,55,2522
Greenland,RGI50-05.01216,G305860E69779N,1HD07040,0,69.7793,-54.1402,5.255,449,1221,795,14.6,37,3812
Greenland,RGI50-05.01219,G305768E69761N,1HC03010,0,69.7609,-54.2318,4.679,461,1294,1087,16.5,319,3751
Greenland,RGI50-05.01220,G305726E69761N,1HC03011,0,69.7609,-54.2743,3.259,436,1096,857,16.7,343,3619
Greenland,RGI50-05.01223,G305672E69760N,1HC03013,0,69.7601,-54.3276,3.419,363,1158,747,20,357,2860
Greenland,RGI50-05.01265,G306063E69864N,1HD07013,0,69.8643,-53.9373,1.91,772,1463,1019,17.9,315,2498
Greenland,RGI50-05.01297,G307121E69830N,1HE01038,1,69.8302,-52.879,25.135,714,1470,1366,6,61,11131
Greenland,RGI50-05.01298,G307189E69805N,1HE01036,1,69.8051,-52.8106,13.893,488,1464,1341,8.1,91,7883
Greenland,RGI50-05.01300,G306965E69759N,1HB15029,0,69.7587,-53.0351,71.267,542,1457,1265,7,199,16723
Greenland,RGI50-05.01300,G306965E69759N,Sorte Hak Glacier,0,69.7587,-53.0351,71.267,542,1457,1265,7,199,16723
Greenland,RGI50-05.01302,G306842E69683N,1HB15031,0,69.6828,-53.1578,1.414,652,1269,1191,14.1,326,2117
Greenland,RGI50-05.01309,G307471E69673N,1HE01015,0,69.6729,-52.5286,9.827,473,1355,1164,9.4,53,4500
Greenland,RGI50-05.01313,G306903E69629N,1HB15039,0,69.6292,-53.0968,12.092,800,1311,1128,9.9,255,4009
Greenland,RGI50-05.01314,G307522E69651N,1HE01011,0,69.6511,-52.4779,5.146,538,1204,1090,12.2,70,3065
Greenland,RGI50-05.01334,G306552E69800N,1HB15013,0,69.80036661,-53.44769918,1.242999274,840,1246,1034,17.5,101,2044
Greenland,RGI50-05.01334,G306552E69800N,1HB15013a,0,69.8004,-53.4477,1.243,840,1246,1034,17.5,101,2044
Greenland,RGI50-05.01334,G306552E69800N,1HB15013c,0,69.8004,-53.4477,1.243,840,1246,1034,17.5,101,2044
Greenland,RGI50-05.01335,G307040E69541N,1HB16047,0,69.5406,-52.9599,32.367,525,1233,1069,6.6,254,10880
Greenland,RGI50-05.01355,G307166E69739N,1HE01024,0,69.7386,-52.8339,76.231,407,1429,1252,5.8,131,12282
Greenland,RGI50-05.01373,G306589E69921N,1HE09050,0,69.9212,-53.4108,12.893,684,1659,1240,14.1,357,5416
Greenland,RGI50-05.01375,G306077E69901N,1HD06055,0,69.9011,-53.9235,7.753,710,1480,1017,15.3,354,4065
Greenland,RGI50-05.01376,G306165E69900N,1HD06053,0,69.9,-53.8346,2.653,609,1349,968,19.8,11,3251
Greenland,RGI50-05.01378,G306212E69885N,1HD06051,0,69.8845,-53.7885,4.902,589,1539,1095,19,21,3981
Greenland,RGI50-05.01383,G306156E69871N,1HD07018,1,69.8714,-53.8445,10.307,696,1610,1199,17.6,209,4875
Greenland,RGI50-05.01385,G306316E69852N,1HD06046,0,69.8522,-53.6844,8.643,468,1599,1196,16.9,3,7016
Greenland,RGI50-05.01388,G306257E69865N,1HD06048,0,69.8645,-53.7433,6.572,606,1526,1148,15.8,58,5163
Greenland,RGI50-05.01393,G306345E69789N,1HB10036,3,69.7888,-53.6549,34.457,564,1519,1141,12,200,7750
Greenland,RGI50-05.01394,G306385E69844N,1HD06042,0,69.844,-53.6152,6.816,497,1499,1062,17,31,5785
Greenland,RGI50-05.01403,G306118E69743N,1HB10027,1,69.7433,-53.8819,17.792,262,1471,859,14.7,272,11374
Greenland,RGI50-05.01403,G306118E69743N,1HB10035,0,69.7433,-53.8819,17.792,262,1471,859,14.7,272,11374
Greenland,RGI50-05.01403,G306118E69743N,1HD07028,0,69.7433,-53.8819,17.792,262,1471,859,14.7,272,11374
Greenland,RGI50-05.01413,G306040E69770N,1HB10013,2,69.7698,-53.96,4.557,564,1229,899,15.4,288,4715
Greenland,RGI50-05.01441,G306425E69747N,1HB11029,1,69.7471,-53.5755,34.714,203,1409,964,11.7,133,14633
Greenland,RGI50-05.01447,G306604E69872N,1HD06035,0,69.8718,-53.396,24.306,531,1496,1133,11,343,9659
Greenland,RGI50-05.01449,G306506E69836N,1HD06041,0,69.8359,-53.494,29.925,651,1441,1035,10.8,353,9448
Greenland,RGI50-05.01451,G306856E69903N,1HE09042,0,69.9032,-53.1441,5.653,1289,1758,1585,13.2,235,1935
Greenland,RGI50-05.01452,G306566E69807N,1HB15016,0,69.8068,-53.4343,28.707,609,1435,976,11.7,143,9303
Greenland,RGI50-05.01456,G306836E69824N,1HB15017,1,69.8244,-53.1643,135.298,95,1720,1168,6.2,236,32271
Greenland,RGI50-05.01457,G306768E69892N,1HE09044,0,69.8914921,-53.23200093,16.84599619,665,1649,1113,11.2,7,8102
Greenland,RGI50-05.01462,G306804E69767N,1HB15018,0,69.7667,-53.1965,17.178,755,1553,1280,11.9,320,4947
Greenland,RGI50-05.01464,G306759E69761N,Kuannersuit Sulluat,1,69.7611,-53.2412,3.866,950,1598,1323,19.2,304,1210
Greenland,RGI50-05.01468,G306544E69748N,1HB11033,0,69.7475,-53.4562,4.456,851,1441,1097,17,145,2813
Greenland,RGI50-05.01468,G306544E69748N,1HB15009,0,69.7475,-53.4562,4.456,851,1441,1097,17,145,2813
Greenland,RGI50-05.01540,G306406E69975N,1HE09062,0,69.9746,-53.5944,12.184,765,1638,1291,14.8,7,5379
Greenland,RGI50-05.01549,G306359E69941N,1HD06026,0,69.9408,-53.6413,6.832,783,1630,1216,16.3,5,4421
Greenland,RGI50-05.01553,G306544E69944N,1HE09051,1,69.9436,-53.4559,12.784,896,1648,1275,12.6,74,6302
Greenland,RGI50-05.01556,G306423E69933N,1HD06030,2,69.9334,-53.5774,10.705,706,1691,1208,13.9,110,7185
Greenland,RGI50-05.01585,G306186E70006N,1HE09083,0,70.0059,-53.8138,5.394,784,1682,1219,18.2,24,4696
Greenland,RGI50-05.01601,G306117E70029N,1HD06020,0,70.0288,-53.8828,1.989,939,1536,1226,19.6,296,2507
Greenland,RGI50-05.01638,G305706E70026N,1HD04007,0,70.026,-54.2943,6.007,671,1468,1043,16.7,326,4995
Greenland,RGI50-05.01676,G305753E70047N,1HD06005,0,70.0466,-54.2468,2.315,646,1338,942,16.6,33,2799
Greenland,RGI50-05.01691,G306049E70081N,1HE09094,0,70.0811,-53.951,0.327,997,1288,1064,21.9,352,751
Greenland,RGI50-05.01699,G306734E70051N,1HE06001,0,70.0505,-53.2659,24.911,897,1748,1325,11.8,39,10638
Greenland,RGI50-05.01721,G305930E70079N,1HD06012,0,70.0793,-54.0701,1.454,755,1551,1092,20.3,312,2860
Greenland,RGI50-05.01726,G305805E70077N,1HD06009,1,70.07667276,-54.19510518,1.66299935,699,1372,949,22,54,2050
Greenland,RGI50-05.01733,G306096E70042N,1HE09089a,0,70.0418,-53.9044,2.252,799,1539,1126,21.9,4,2207
Greenland,RGI50-05.01736,G306025E70058N,1HE09090,1,70.0575,-53.9748,8.524,868,1656,1185,14.7,76,3572
Greenland,RGI50-05.01755,G305689E70080N,1HD02005,0,70.0799,-54.3112,5.65,775,1514,1006,15.4,31,4149
Greenland,RGI50-05.01756,G306009E70107N,1HE09105,0,70.1074,-53.9913,2.051,946,1584,1232,18.9,2,3228
Greenland,RGI50-05.01766,G305753E70092N,1HD02004,0,70.0919,-54.2467,3.253,923,1535,1096,18,340,3796
Greenland,RGI50-05.01781,G305574E70091N,1HD02011,0,70.0912,-54.426,3.883,790,1597,1227,18.3,2,4759
Greenland,RGI50-05.01823,G306452E70135N,1HE09014,0,70.1353,-53.5484,8.279,1040,1750,1443,12.9,85,4677
Greenland,RGI50-05.01828,G306386E70153N,1HE09002,0,70.1529,-53.6144,10.924,940,1859,1445,13.6,353,6427
Greenland,RGI50-05.01836,G307590E70249N,1GH02015,0,70.2489,-52.41,0.374,900,1248,1050,24,329,797
Greenland,RGI50-05.01879,G305818E70120N,1HE11013,0,70.1195,-54.1825,7.428,719,1531,1087,12.7,344,6110
Greenland,RGI50-05.01897,G306306E70212N,1HE08010,0,70.2121,-53.6942,1.722,858,1860,1482,25.7,11,2604
Greenland,RGI50-05.01965,G305769E70202N,1HE10007,0,70.2019,-54.2312,4.534,890,1831,1278,13.6,350,6768
Greenland,RGI50-05.01987,G307395E70319N,1GH02024,0,70.3186,-52.6046,24.37,602,2048,1172,14.4,55,10678
Greenland,RGI50-05.01991,G305819E70206N,1HE10005,0,70.2063,-54.1809,4.19,954,1815,1343,17.7,358,4980
Greenland,RGI50-05.02108,G307704E70489N,1IB29004,0,70.489,-52.2958,42.021,561,2109,1492,15.7,11,11010
Greenland,RGI50-05.02117,G307855E70484N,1IB26003,1,70.48389933,-52.145,13.82799688,369,1871,1410,18,14,8820
Greenland,RGI50-05.02213,G306546E70532N,1IA02034,2,70.5323,-53.4542,7.972,733,1792,1168,16.6,65,5837
Greenland,RGI50-05.07053,G309246E63817N,1CF06002,0,63.8165,-50.7545,21.924,624,1394,1160,8.4,273,8346
Greenland,RGI50-05.08684,G328443E68346N,Frederiksborg,0,68.34862000,-31.56177100,,,,,,,
Greenland,RGI50-05.13429,G332759E68980N,Sortebrae,3,68.9795,-27.2411,1235.267,57,1383,503,10.1,182,73368
Greenland,RGI50-05.13429,G332759E68980N,Sortebrae tributary E,1,68.9795,-27.2411,1235.267,57,1383,503,10.1,182,73368
Greenland,RGI50-05.13429,G332759E68980N,Sortebrae tributary W,1,68.9795,-27.2411,1235.267,57,1383,503,10.1,182,73368
Greenland,RGI50-05.13455,G332989E70122N,Sermeq Peqippoq (unnofficial name),1,70.1222,-27.0109,28.935,1361,1660,1539,21.5,294,10637
Greenland,RGI50-05.13536,G331157E69166N,Borggraven,0,69.1659,-28.8434,2219.51,1659,1921,1836,8.4,73,115094
Greenland,RGI50-05.13575,G333975E69553N,Dendritgletscher,0,69.5532,-26.0253,4239.826,1467,1586,1553,6.8,28,118971
Greenland,RGI50-05.17049,G336036E71975N,Östre Gletscher,2,71.9753,-23.9644,43.232,1291,1605,1508,13.5,27,15473
Greenland,RGI50-05.17150,G334470E71600N,Løberen,1,71.6003,-25.5303,60.182,966,2249,1825,19.2,198,17300
Greenland,RGI50-05.17163,G335939E71927N,Sirius Gletscher,1,71.9274,-24.0613,46.355,843,1855,1345,12.3,113,18990
Greenland,RGI50-05.17177,G335124E71666N,Bjørnbo Gletscher,1,71.6664,-24.8763,288.398,152,2621,1302,15.1,39,39621
Greenland,RGI50-05.17178,G335052E71791N,Dalmore,1,71.7913,-24.9485,181.122,986,1866,1735,15.5,272,40725
Greenland,RGI50-05.17178,G335052E71791N,Roslin (previously called Ivar Baardsøn Gletscher),1,71.7913,-24.9485,181.122,986,1866,1735,15.5,272,40725
Iceland,RGI50-06.00191,G341295E65820N,Burfellsjokull,4,65.8198,-18.7053,0.901,812,1119,928,14.9,0,1627
Iceland,RGI50-06.00203,G341628E65585N,Bægisarjokull,1,65.5847,-18.3719,1.849,952,1384,1125,16.5,354,1554
Iceland,RGI50-06.00225,G341321E65823N,Teigadalsjokull,1,65.8225,-18.6789,0.655,749,1066,920,16.5,349,1341
Iceland,RGI50-06.00225,G341321E65823N,Teigarjokull,4,65.8225,-18.6789,0.655,749,1066,920,16.5,349,1341
Iceland,RGI50-06.00234,G341358E64799N,Þjorsarjokull Middle,1,64.7989,-18.6422,264.536,611,1790,1155,4.9,120,22676
Iceland,RGI50-06.00234,G341358E64799N,Þjorsarjokull South,1,64.7989,-18.6422,264.536,611,1790,1155,4.9,120,22676
Iceland,RGI50-06.00235,G340952E64817N,"Blondujokull, Kvislajokull",2,64.8167,-19.0484,103.558,759,2092,1348,9,275,14238
Iceland,RGI50-06.00236,G340976E64757N,Blagnipujokull,1,64.757,-19.0241,68.11,719,2074,1358,8,246,14751
Iceland,RGI50-06.00237,G341220E64718N,Mulajökull,8,64.7183,-18.78,77.758,598,1757,1127,6,144,20806
Iceland,RGI50-06.00291,G339565E64571N,Hagafellsjökull vestri (western),2,64.571,-20.4355,126.529,451,1390,964,5.6,195,17393
Iceland,RGI50-06.00309,G339758E64571N,Hagafellsjökull eastern,3,64.5711,-20.2417,131.173,390,1297,1068,6.6,183,19874
Iceland,RGI50-06.00336,G341001E63741N,Oldufellsjokull,3,63.7409,-18.9994,111.562,340,1362,871,5.5,39,13911
Iceland,RGI50-06.00339,G340809E63717N,Slettjokull western,1,63.7168,-19.1906,106.223,249,1455,978,9.6,331,14239
Iceland,RGI50-06.00377,G343733E64587N,Bruarjökull,6,64.5867,-16.2675,1428.724,392,1877,1219,3,22,57016
Iceland,RGI50-06.00377,G343733E64587N,Bruarjökull East,1,64.5867,-16.2675,1428.724,392,1877,1219,3,22,57016
Iceland,RGI50-06.00416,G342298E64282N,Sidujökull,4,64.28199503,-17.70209055,757.3077181,138,1707,1216,3.1,218,51856
Iceland,RGI50-06.00416,G342298E64282N,Skaftarjökull,1,64.282,-17.7021,757.308,138,1707,1216,3.1,218,51856
Iceland,RGI50-06.00424,G342283E64563N,Koldukvislarjokull,2,64.5628,-17.7174,319.463,860,2149,1425,4.5,282,28541
Iceland,RGI50-06.00443,G342073E64348N,Tungnarjöklar Tungnaarjoküll,3,64.3475,-17.927,271.069,662,1689,1105,2.9,255,46055
Iceland,RGI50-06.00472,G344392E64628N,Eyjabakkajökull,6,64.6284,-15.6083,129.639,659,1555,1149,6.2,353,18985
Iceland,RGI50-06.00473,G342214E64455N,Sylgjujokull,2,64.4551,-17.7859,181.416,884,1831,1314,4.3,273,30558
Iceland,RGI50-06.00475,G342858E64298N,Skeidararjökull,7,64.2977,-17.1417,1561.218,0,1936,1250,7.3,198,61535
Iceland,RGI50-06.00477,G342946E64674N,Dyngjujökull,5,64.67451212,-17.0538972,1060.638874,51,1960,1375,4.899998499,31,45502
Iceland,RGI50-06.00483,G343523E64267N,Breidarmerkurjökull Eastern Stream,11,64.2666,-16.4767,1067.745,12,1830,1219,9,138,53427
Iceland,RGI50-06.00483,G343523E64267N,Breidarmerkurjökull Middle Stream,1,64.2666,-16.4767,1067.745,12,1830,1219,9,138,53427
Iceland,RGI50-06.00539,G337755E66141N,Kaldalonsjokull Kaladalonsjokull,4,66.1414,-22.2454,41.863,61,916,707,10.2,218,7189
Iceland,RGI50-06.00540,G337769E66192N,Reykjafjardarjokull,3,66.192,-22.2309,23.922,213,891,619,11,59,5880
Iceland,RGI50-06.00544,G337652E66192N,Leirufjardarjokull,4,66.1919,-22.3479,28.849,114,899,661,12,284,7380
Svalbard,RGI50-07.00025,G023512E79401N,Bråsvellbreen Austfonna basin 1,1,79.4014,23.5121,1095.853,1,926,271,4.4,184,50954
Svalbard,RGI50-07.00025,G023512E79401N,Brandtbreen,0,,,,,,,,,
Svalbard,RGI50-07.00027,G024554E79593N,Austfonna basin 3,3,79.5931,24.5544,1226.367,2,917,507,9,140,56487
Svalbard,RGI50-07.00035,G021342E80037N,Rijpbreen,2,80.0371,21.3418,224.739,13,952,488,7.4,36,23042
Svalbard,RGI50-07.00042,G021497E79894N,Bodleybreen,1,79.8936,21.4968,109.841,7,862,427,8.2,176,16494
Svalbard,RGI50-07.00063,G021473E78065N,Kvitisen E,1,78.0648,21.4725,17.288,107,541,381,8.2,299,6517
Svalbard,RGI50-07.00067,G020395E79549N,Holtenbreen part of Glitnefonna,1,79.5486,20.395,22.325,7,654,326,12,45,6706
Svalbard,RGI50-07.00068,G020189E79570N,Clasebreen part of Glitnefonna,1,79.5701,20.189,29.824,7,552,354,11.6,49,8311
Svalbard,RGI50-07.00068,G020189E79570N,Glitnefonna (Clasebreen),1,79.5701,20.189,29.824,7,552,354,11.6,49,8311
Svalbard,RGI50-07.00093,G015976E77404N,Aurkollfonna,0,77.4038,15.9763,3.259,122,616,413,13.3,73,3632
Svalbard,RGI50-07.00100,G015950E77424N,Tvillingbreane (S),0,77.4237,15.9495,3.856,202,720,452,13.5,52,3140
Svalbard,RGI50-07.00102,G015867E77450N,Siegerbreen,1,77.4501,15.8665,1.558,185,689,429,14.7,34,2601
Svalbard,RGI50-07.00112,G015442E77461N,Dvergfonna,0,77.4614,15.4421,0.917,328,708,478,16.5,91,1640
Svalbard,RGI50-07.00118,G015104E77504N,Hessbreen,1,77.504,15.1035,5.39,75,922,370,13.4,34,5329
Svalbard,RGI50-07.00120,G015032E77527N,Blumckebreane,0,77.5269,15.0315,3.049,288,1085,582,15.1,339,3878
Svalbard,RGI50-07.00128,G014362E77543N,Scottbreen,1,77.543,14.3616,4.71,87,670,353,12,40,4032
Svalbard,RGI50-07.00133,G017785E77583N,St. Olgafjellet,1,77.5829,17.7848,2.444,60,490,272,12.4,308,3228
Svalbard,RGI50-07.00138,G015565E77601N,Venetzbreen,0,77.601,15.5652,1.155,243,706,430,13.9,85,2396
Svalbard,RGI50-07.00147,G015675E77647N,Martinbreen,1,77.6466,15.6748,4.616,213,712,465,11.3,175,4713
Svalbard,RGI50-07.00148,G015527E77644N,Richterbreen,0,77.435,15.527,6.643,163,835,394,11.9,283,5144
Svalbard,RGI50-07.00164,G016715E77708N,Filantropbreen,0,77.7083,16.7149,3.713,221,991,529,11.9,287,4822
Svalbard,RGI50-07.00169,G016338E77706N,Snokuvbreen,1,77.7062,16.3381,10.084,249,1020,564,14.4,24,4361
Svalbard,RGI50-07.00169,G016338E77706N,Steindolpbreen ,0,77.7062,16.3381,10.084,249,1020,564,14.4,24,4361
Svalbard,RGI50-07.00171,G017081E77715N,Klubbebreen,1,77.7148,17.0807,2.439,210,796,549,16.2,320,3290
Svalbard,RGI50-07.00171,G017081E77715N,Klubbebreen South,1,77.7148,17.0807,2.439,210,796,549,16.2,320,3290
Svalbard,RGI50-07.00175,G017128E77733N,Peisbreen,0,77.7326,17.1279,2.657,129,704,433,15,12,3643
Svalbard,RGI50-07.00178,G016793E77745N,Hettebreen,1,77.7447,16.7933,1.749,298,1091,584,17.2,344,2893
Svalbard,RGI50-07.00187,G017189E77831N,Brodtkorbfjellet,1,77.8307,17.1893,1.733,230,665,486,13.4,270,2842
Svalbard,RGI50-07.00191,G017061E77882N,Bosarpbreen,0,77.8822,17.061,2.353,142,790,459,15.5,358,3348
Svalbard,RGI50-07.00202,G017582E77915N,Kroppebreen small glacier north,1,77.9154,17.5818,0.954,179,527,372,12.5,63,1953
Svalbard,RGI50-07.00203,G017294E77907N,Hyllingebreen,1,77.9072,17.2943,2.212,138,696,379,12.1,11,4100
Svalbard,RGI50-07.00207,G016364E77931N,Livbreen,0,77.9309,16.3637,2.453,326,1033,669,16.8,320,3499
Svalbard,RGI50-07.00210,G017150E77901N,Billesholmbreen ,0,77.9005,17.1504,1.102,235,930,575,20.6,331,2183
Svalbard,RGI50-07.00224,G017309E77341N,Anna Margrethebreen,1,77.3407,17.3091,15.812,12,637,181,10.6,82,8383
Svalbard,RGI50-07.00228,G015002E77401N,Recherchebreen,2,77.4013,15.0015,136.418,12,930,440,7.4,333,26235
Svalbard,RGI50-07.00231,G015238E77461N,Finsterwalderbreen,2,77.461,15.2378,34.04,17,1003,468,11.9,22,11751
Svalbard,RGI50-07.00234,G015916E77387N,Langryggbreen,0,77.3873,15.9157,7.104,118,796,455,11.9,78,5581
Svalbard,RGI50-07.00234,G015916E77387N,Langleikbreen,0,,77.2178,,,,,,,
Svalbard,RGI50-07.00235,G015873E77333N,Zawadskibreen (Zawadzkibreen),0,77.33289835,15.87299505,98.52595255,13,971,453,8.4,43,21505
Svalbard,RGI50-07.00237,G016117E77285N,Polakkbreen,1,77.2851,16.1172,117.561,26,944,401,7.1,42,27455
Svalbard,RGI50-07.00238,G016281E77164N,Storbreen,0,77.1644,16.2809,206.536,9,804,256,6,121,28946
Svalbard,RGI50-07.00239,G015923E77153N,Mühlbacherbreen,1,77.1534,15.9232,53.086,20,753,386,9.1,192,15332
Svalbard,RGI50-07.00241,G015652E77396N,Penckbreen,0,77.3959,15.6519,80.444,12,1038,458,8.3,6,22243
Svalbard,RGI50-07.00242,G015389E77211N,Amundsenisen,1,77.2112,15.3894,141.099,8,896,440,8.1,225,23600
Svalbard,RGI50-07.00244,G015696E77169N,Nornebreen - Paierlbreen,1,77.169,15.6961,99.268,18,835,352,8.7,168,22910
Svalbard,RGI50-07.00244,G015696E77169N,Paierlbreen,1,77.169,15.6961,99.268,18,835,352,8.7,168,22910
Svalbard,RGI50-07.00250,G017164E77152N,Markhambreen,3,77.1518,17.1635,52.821,24,665,257,8,87,9183
Svalbard,RGI50-07.00250,G017164E77152N,Ryggbreen,0,77.1518,17.1635,52.821,24,665,257,8,87,9183
Svalbard,RGI50-07.00250,G017164E77152N,Stolbreen,0,77.1518,17.1635,52.821,24,665,257,8,87,9183
Svalbard,RGI50-07.00251,G017203E77205N,Crollbreen,1,77.2046,17.2033,16.565,10,632,264,9.7,77,8068
Svalbard,RGI50-07.00253,G016118E76838N,Bungebreen,1,76.8378,16.1179,47.105,11,1270,319,10.1,203,12981
Svalbard,RGI50-07.00254,G016067E76942N,Körberbreen,2,76.9419,16.0674,9.954,4,1038,273,14.8,4,6472
Svalbard,RGI50-07.00263,G016402E76867N,Samarinbreen,0,76.8673,16.402,56.537,21,795,310,9.4,328,11412
Svalbard,RGI50-07.00266,G017169E77866N,Firmbreen,1,77.8656,17.1687,21.899,54,840,489,12.4,260,9720
Svalbard,RGI50-07.00266,G017169E77866N,Vallåkrabreen (Bringen),2,77.8656,17.1687,21.899,54,840,489,12.4,260,9720
Svalbard,RGI50-07.00268,G017218E77905N,Bjuvbreen,0,77.9053,17.2181,0.907,268,742,522,16.2,337,1861
Svalbard,RGI50-07.00270,G017398E77894N,Kleivbreen,1,77.8936,17.3976,14.187,45,760,428,10.6,19,9584
Svalbard,RGI50-07.00270,G017398E77894N,Kroppbreen,1,77.8936,17.3976,14.187,45,760,428,10.6,19,9584
Svalbard,RGI50-07.00273,G017378E77799N,Lognbreen,0,77.7989,17.3778,10.367,44,847,464,11.5,239,8907
