rgi_id,o1region,o2region,glims_id,anlys_id,subm_id,src_date,primeclass,conn_lvl,glac_name,is_rgi6,cenlon,cenlat,termlon,termlat,area_km2,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,lmax_m,surge_type
RGI2000-v7.0-G-13-44744,13,13-05,G078484E36325N,871023,752,1996-09-10T00:00:00,0,0,,0,78.48431879488146,36.324906999999996,,,4.718843980506446,,,,,,,,2.0
RGI2000-v7.0-G-13-44751,13,13-05,G078448E36326N,870607,752,1996-09-10T00:00:00,0,0,CN5Y642J0020,0,78.44943581270198,36.325607500000004,,,4.817518457845802,,,,,,,,2.0
RGI2000-v7.0-G-13-44988,13,13-05,G078780E36304N,873780,752,1996-09-10T00:00:00,0,0,CN5Y642E0069,0,78.79507095880192,36.3034445,,,8.927922650709098,,,,,,,,3.0
RGI2000-v7.0-G-13-45212,13,13-05,G077823E36716N,864225,752,1997-09-20T00:00:00,0,0,,0,77.822611061567,36.7162335,,,31.25710596811511,,,,,,,,3.0
RGI2000-v7.0-G-13-46601,13,13-05,G079844E35788N,880106,752,1996-08-18T00:00:00,0,0,CN5Y641K0035,0,79.8385837848169,35.794011,,,13.43728620970132,,,,,,,,3.0
RGI2000-v7.0-G-13-47274,13,13-05,G080623E35530N,884555,752,1996-08-18T00:00:00,0,0,CN5Y641G0068 West Yulong Glacier,0,80.62490273714349,35.521278,,,5.539959899117231,,,,,,,,1.0
RGI2000-v7.0-G-13-47276,13,13-05,G080574E35527N,884418,752,1996-08-18T00:00:00,0,0,CN5Y641H0067,0,80.60227393417986,35.529271,,,45.516157555536395,,,,,,,,3.0
RGI2000-v7.0-G-13-47308,13,13-05,G080738E35436N,885172,752,1996-09-12T00:00:00,0,0,CN5Y641G0055 Kunlun Glacier,0,80.73769418500771,35.4356945,,,0.592879397932307,,,,,,,,1.0
RGI2000-v7.0-G-13-47312,13,13-05,G080744E35448N,885205,752,1996-09-12T00:00:00,0,0,CN5Y641G0055 Kunlun Glacier,0,80.74488868363562,35.447058,,,0.285943155092564,,,,,,,,1.0
RGI2000-v7.0-G-13-47442,13,13-05,G081205E35478N,887578,752,1996-09-12T00:00:00,0,0,CN5Y641F0073,0,81.2041594114331,35.4783255,,,1.429743856344483,,,,,,,,3.0
RGI2000-v7.0-G-13-47447,13,13-05,G081220E35458N,887624,752,1996-09-12T00:00:00,0,0,CN5Y641F0073,0,81.21863269032862,35.464307500000004,,,23.498560578852892,,,,,,,,3.0
RGI2000-v7.0-G-13-47604,13,13-05,G080865E35473N,885534,752,1996-09-12T00:00:00,0,0,CN5Y641G0038,0,80.81108442472262,35.4879355,,,97.27550540297493,,,,,,,,2.0
RGI2000-v7.0-G-13-47607,13,13-05,G080728E35377N,885562,752,1996-09-12T00:00:00,0,0,CN5Y641G0055 Kunlun Glacier,0,80.81585537308555,35.4176195,,,211.5584649724708,,,,,,,,2.0
RGI2000-v7.0-G-13-47615,13,13-05,G080764E35227N,885312,752,1996-09-12T00:00:00,0,0,CN5Z433D0004 Litian Glacier,0,80.76820318885729,35.2288195,,,22.19806545909155,,,,,,,,3.0
RGI2000-v7.0-G-13-47621,13,13-05,G080658E35335N,884995,752,1996-09-12T00:00:00,0,0,CN5Z433C0027 Gongxing Glacier,0,80.70657797952973,35.2944075,,,114.73113968018244,,,,,,,,1.0
RGI2000-v7.0-G-13-47641,13,13-05,G080487E35425N,883789,752,1996-08-18T00:00:00,0,0,CN5Z433C0005 Bingshui River Glacier,0,80.47098149023822,35.408075,,,87.12645197773342,,,,,,,,3.0
RGI2000-v7.0-G-13-47688,13,13-05,G080462E35505N,883913,752,1996-08-18T00:00:00,0,0,CN5Y641H0074 West Kunlun Glacier,0,80.49675829654119,35.515300999999994,,,134.9240778813228,,,,,,,,3.0
RGI2000-v7.0-G-13-48362,13,13-05,G080838E35954N,885676,752,1996-09-12T00:00:00,0,0,CN5Y637B0051,0,80.84018262637137,35.944741,,,1.921173231241339,,,,,,,,2.0
RGI2000-v7.0-G-13-48394,13,13-05,G080629E35463N,884819,752,1996-08-18T00:00:00,0,0,CN5Y641G0068 West Yulong Glacier,0,80.67194182928756,35.481196,,,123.59709408673007,,,,,,,,2.0
RGI2000-v7.0-G-13-48409,13,13-05,G081184E35317N,887497,752,1996-09-12T00:00:00,0,0,CN5Z431C0008,0,81.18350286677631,35.3107505,,,45.8126938623953,,,,,,,,3.0
RGI2000-v7.0-G-13-48429,13,13-05,G081444E35323N,888513,752,1996-09-12T00:00:00,0,0,,0,81.44394985359801,35.322744,,,37.686116606593785,,,,,,,,3.0
RGI2000-v7.0-G-13-48451,13,13-05,G081551E35354N,888961,752,1996-09-12T00:00:00,0,0,CN5Y636J0092,0,81.55149833260087,35.354149500000005,,,2.315345930610245,,,,,,,,2.0
RGI2000-v7.0-G-13-48452,13,13-05,G081549E35362N,888956,752,1996-09-12T00:00:00,0,0,,0,81.54926443890363,35.361952,,,1.848633017828485,,,,,,,,2.0
RGI2000-v7.0-G-13-48453,13,13-05,G081556E35366N,888987,752,1996-09-12T00:00:00,0,0,,0,81.55559306698895,35.365587500000004,,,0.692508760483878,,,,,,,,2.0
RGI2000-v7.0-G-13-48472,13,13-05,G081567E35510N,889045,752,1994-08-22T00:00:00,0,0,CN5Y641F0034,0,81.56721369003264,35.521816,,,15.972846965401704,,,,,,,,2.0
RGI2000-v7.0-G-13-48482,13,13-05,G081617E35498N,889199,752,1996-09-12T00:00:00,0,0,CN5Y641F0023,0,81.606789282738,35.508716,,,53.00602630709755,,,,,,,,2.0
RGI2000-v7.0-G-13-48598,13,13-05,G082061E35462N,890470,752,1994-07-30T00:00:00,0,0,CN5Y636J0050,0,82.07295651087409,35.4646465,,,9.818798954469186,,,,,,,,2.0
RGI2000-v7.0-G-13-48692,13,13-05,G082361E35589N,891492,752,1994-07-30T00:00:00,0,0,CN5Z523D0035,0,82.34038313296159,35.591027999999994,,,22.09837653117938,,,,,,,,2.0
RGI2000-v7.0-G-13-48695,13,13-05,G082353E35625N,891539,752,1994-07-30T00:00:00,0,0,CN5Z523D0038,0,82.35048734396894,35.630151999999995,,,4.556310657055054,,,,,,,,3.0
RGI2000-v7.0-G-13-48696,13,13-05,G082354E35639N,891563,752,1994-07-30T00:00:00,0,0,,0,82.35442384544777,35.6385885,,,4.178281316832718,,,,,,,,3.0
RGI2000-v7.0-G-13-48697,13,13-05,G082326E35624N,891437,752,1994-07-30T00:00:00,0,0,,0,82.32626044771243,35.62372,,,23.116992916091064,,,,,,,,3.0
RGI2000-v7.0-G-13-48698,13,13-05,G082292E35633N,891287,752,1994-07-30T00:00:00,0,0,CN5Y636I0040,0,82.29351038666667,35.632253,,,9.905244536580915,,,,,,,,2.0
RGI2000-v7.0-G-13-48703,13,13-05,G082282E35660N,891205,752,1994-07-30T00:00:00,0,0,CN5Y636I0035,0,82.27303472399151,35.666905,,,4.437215164070455,,,,,,,,2.0
RGI2000-v7.0-G-13-48707,13,13-05,G082299E35687N,891314,752,1994-07-30T00:00:00,0,0,,0,82.29864223721432,35.687357500000005,,,10.612605135020859,,,,,,,,2.0
RGI2000-v7.0-G-13-48710,13,13-05,G082315E35691N,891391,752,1994-07-30T00:00:00,0,0,,0,82.31467714322997,35.6913065,,,5.706517533014014,,,,,,,,2.0
RGI2000-v7.0-G-13-48732,13,13-05,G082411E35641N,891846,752,1994-07-30T00:00:00,0,0,,0,82.41100604917017,35.6410045,,,15.091791948689865,,,,,,,,3.0
RGI2000-v7.0-G-13-48787,13,13-05,G082417E35735N,891875,752,1994-07-30T00:00:00,0,0,CN5Y636I0016,0,82.41664361280701,35.736773,,,2.874328921351218,,,,,,,,2.0
RGI2000-v7.0-G-13-48859,13,13-05,G082093E35480N,890508,752,1994-07-30T00:00:00,0,0,CN5Y636J0044,0,82.08979499497143,35.4843945,,,2.605219819238998,,,,,,,,2.0
RGI2000-v7.0-G-13-48860,13,13-05,G082079E35481N,890481,752,1994-07-30T00:00:00,0,0,CN5Y636J0045,0,82.0783151894292,35.4832775,,,2.565772237355596,,,,,,,,2.0
RGI2000-v7.0-G-13-48904,13,13-05,G081829E35278N,889787,752,1996-09-12T00:00:00,0,0,CN5Y636J0076,0,81.8222628419808,35.280204499999996,,,12.299870955522604,,,,,,,,2.0
RGI2000-v7.0-G-13-48906,13,13-05,G081890E35285N,889961,752,1996-09-12T00:00:00,0,0,,0,81.89041021798226,35.284636500000005,,,23.648055512072215,,,,,,,,2.0
RGI2000-v7.0-G-13-48958,13,13-05,G081650E35450N,889323,752,1996-09-12T00:00:00,0,0,CN5Y636J0102,0,81.64582441682136,35.4478065,,,5.696945398551012,,,,,,,,3.0
RGI2000-v7.0-G-13-48965,13,13-05,G081488E35380N,888662,752,1996-09-12T00:00:00,0,0,,0,81.48776242777777,35.380283,,,14.063099465326408,,,,,,,,3.0
RGI2000-v7.0-G-13-48977,13,13-05,G081286E35386N,888087,752,1996-09-12T00:00:00,0,0,CN5Y641F0063 Yulong Glacier,0,81.3371039920747,35.414533000000006,,,139.05758237376787,,,,,,,,2.0
RGI2000-v7.0-G-13-48980,13,13-05,G081157E35430N,887336,752,1996-09-12T00:00:00,0,0,CN5Y641F0085,0,81.14698916973705,35.454623,,,83.8339553576676,,,,,,,,3.0
RGI2000-v7.0-G-13-48984,13,13-05,G081099E35317N,886989,752,1996-09-12T00:00:00,0,0,CN5Z431C0001 Chongce Glacier,0,81.08319579937935,35.305331499999994,,,165.86598683893382,,,,,,,,3.0
RGI2000-v7.0-G-13-48985,13,13-05,G080879E35302N,886344,752,1996-09-12T00:00:00,0,0,CN5Z433D0008 Zhongfeng Glacier,0,80.9791846179522,35.2759955,,,237.58739163991757,,,,,,,,3.0
RGI2000-v7.0-G-13-49006,13,13-05,G081509E35357N,888755,752,1996-09-12T00:00:00,0,0,,0,81.50899837948059,35.357237999999995,,,56.83789543522273,,,,,,,,3.0
RGI2000-v7.0-G-13-49107,13,13-05,G082057E36233N,890438,752,1994-08-15T00:00:00,0,0,CN5Y636C0007,0,82.06100305918902,36.238747000000004,,,4.276036362917618,,,,,,,,2.0
RGI2000-v7.0-G-13-49270,13,13-05,G082054E36215N,890423,752,1994-08-15T00:00:00,0,0,CN5Y636F0005,0,82.05148505142432,36.21603,,,3.609528926977164,,,,,,,,2.0
RGI2000-v7.0-G-13-49781,13,13-05,G080269E36043N,882840,752,1997-08-21T00:00:00,0,0,CN5Y637E0011,0,80.27363987572728,36.0485005,,,3.775314606722508,,,,,,,,2.0
RGI2000-v7.0-G-13-49852,13,13-05,G080097E36066N,881830,752,1996-08-18T00:00:00,0,0,,0,80.09688438113064,36.065602,,,7.505474850318212,,,,,,,,2.0
RGI2000-v7.0-G-13-49908,13,13-05,G079831E36003N,880092,752,1997-08-21T00:00:00,0,0,CN5Y641L0025,0,79.83714037069242,36.0077895,,,8.330685430908938,,,,,,,,2.0
RGI2000-v7.0-G-13-50381,13,13-06,G085868E37243N,903039,752,2002-07-10T00:00:00,0,0,CN5Y624P0021,0,85.87868801196866,37.250431,,,4.301244415770237,,,,,,,,2.0
RGI2000-v7.0-G-13-51249,13,13-06,G088897E38208N,911549,752,2002-07-10T00:00:00,0,0,,0,88.8965496142422,38.208374500000005,,,6.522375078265308,,,,,,,,2.0
RGI2000-v7.0-G-13-51262,13,13-06,G088923E38205N,911589,752,2002-07-10T00:00:00,0,0,CN5Y613E0019,0,88.93292617801406,38.210931,,,5.59713774595292,,,,,,,,2.0
RGI2000-v7.0-G-13-51275,13,13-06,G088915E38177N,911562,752,2002-07-10T00:00:00,0,0,CN5Y553F0001,0,88.90853278131868,38.176114,,,3.393052509182396,,,,,,,,2.0
RGI2000-v7.0-G-13-52120,13,13-06,G091099E36081N,916570,752,2002-08-26T00:00:00,0,0,CN5Y542H0034 Monuomaha Glacier,0,91.09995460234899,36.081376,,,0.257476851892835,,,,,,,,1.0
RGI2000-v7.0-G-13-52144,13,13-06,G090884E36076N,916306,752,2002-08-26T00:00:00,0,0,CN5Z112D0008 West Monuomaha Glacier,0,90.90258758668506,36.0729625,,,110.72309935334438,,,,,,,,3.0
RGI2000-v7.0-G-13-52163,13,13-06,G090846E36001N,916215,752,2002-08-26T00:00:00,0,0,CN5Y542H0018,0,90.84932960915492,35.992411,,,5.856099701223816,,,,,,,,2.0
RGI2000-v7.0-G-13-52166,13,13-06,G090873E35992N,916255,752,2002-08-26T00:00:00,0,0,,0,90.87342478938426,35.992453499999996,,,7.977864321513711,,,,,,,,2.0
RGI2000-v7.0-G-13-52176,13,13-06,G090905E35994N,916310,752,2002-08-26T00:00:00,0,0,,0,90.90517696159439,35.994198999999995,,,22.477095086503482,,,,,,,,3.0
RGI2000-v7.0-G-13-52196,13,13-06,G091032E36060N,916435,752,2002-08-26T00:00:00,0,0,CN5Y542H0034 Monuomaha Glacier,0,91.00932328322116,36.060852999999994,,,77.51028689840886,,,,,,,,3.0
RGI2000-v7.0-G-13-52238,13,13-06,G090693E35807N,915785,752,2002-08-26T00:00:00,0,0,CN5Z122A0003,0,90.6724581280651,35.801961000000006,,,32.79310640074581,,,,,,,,2.0
RGI2000-v7.0-G-13-52255,13,13-06,G090668E35840N,915786,752,2002-08-26T00:00:00,0,0,CN5Y542G0015 Taiyanghu Glacier,0,90.67222907198142,35.849283,,,9.832732526982339,,,,,,,,2.0
RGI2000-v7.0-G-13-53576,13,13-06,G087373E36499N,907281,752,2002-07-10T00:00:00,0,0,,0,87.37276827284263,36.498517,,,11.959558033485148,,,,,,,,2.0
RGI2000-v7.0-G-13-53596,13,13-06,G087308E36431N,907127,752,2002-07-10T00:00:00,0,0,,0,87.30778042875792,36.4305095,,,36.78148068027802,,,,,,,,3.0
RGI2000-v7.0-G-13-53597,13,13-06,G087292E36397N,907086,752,2002-07-10T00:00:00,0,0,,0,87.29219397803665,36.3974245,,,31.722141693155052,,,,,,,,3.0
RGI2000-v7.0-G-13-53598,13,13-06,G087262E36391N,907028,752,2002-07-10T00:00:00,0,0,,0,87.26188162455516,36.390609,,,25.92044517273308,,,,,,,,3.0
RGI2000-v7.0-G-13-53630,13,13-06,G087433E36370N,907469,752,2002-07-10T00:00:00,0,0,,0,87.43257415143621,36.369946,,,45.68287643797372,,,,,,,,3.0
RGI2000-v7.0-G-13-53631,13,13-06,G087444E36402N,907532,752,2002-07-10T00:00:00,0,0,CN5Z141E0015,0,87.45424110287065,36.400662499999996,,,34.996213679577615,,,,,,,,3.0
RGI2000-v7.0-G-13-53635,13,13-06,G087442E36416N,907409,752,2002-07-10T00:00:00,0,0,CN5Z141E0016,0,87.41500448411017,36.4168985,,,5.069506591439886,,,,,,,,2.0
RGI2000-v7.0-G-13-53636,13,13-06,G087411E36447N,907394,752,2002-07-10T00:00:00,0,0,,0,87.4106181030597,36.447046,,,42.42147821586124,,,,,,,,2.0
RGI2000-v7.0-G-13-53759,13,13-06,G087462E36461N,907561,752,2002-07-10T00:00:00,0,0,,0,87.46246443972119,36.461329000000006,,,6.200702931558029,,,,,,,,2.0
RGI2000-v7.0-G-13-54774,13,13-07,G097762E38509N,935488,752,2002-08-22T00:00:00,0,0,,0,97.76207994072833,38.5085195,,,4.977330136161512,,,,,,,,3.0
RGI2000-v7.0-G-13-54778,13,13-07,G097776E38483N,935491,752,2002-08-22T00:00:00,0,0,CN5Y445G0024,0,97.76327927156267,38.495538499999995,,,5.883374711747009,,,,,,,,2.0
RGI2000-v7.0-G-13-54780,13,13-07,G097722E38519N,935393,752,2002-08-22T00:00:00,0,0,,0,97.72170028186295,38.518685,,,6.661401771309009,,,,,,,,2.0
RGI2000-v7.0-G-13-54783,13,13-07,G097705E38532N,935358,752,2002-08-22T00:00:00,0,0,,0,97.70480219356112,38.532289,,,1.4080100321706,,,,,,,,2.0
RGI2000-v7.0-G-13-54785,13,13-07,G097681E38536N,935295,752,2002-08-22T00:00:00,0,0,,0,97.68116676420516,38.536265,,,4.434553513545993,,,,,,,,2.0
RGI2000-v7.0-G-13-54786,13,13-07,G097682E38549N,935296,752,2002-08-22T00:00:00,0,0,CN5Y445G0032,0,97.68064394632371,38.548245,,,2.828143186546006,,,,,,,,2.0
RGI2000-v7.0-G-13-54820,13,13-07,G097699E38498N,935350,752,2002-08-22T00:00:00,0,0,CN5Y571E0002,0,97.7008190544415,38.495360500000004,,,4.699264199356814,,,,,,,,2.0
RGI2000-v7.0-G-13-54824,13,13-07,G097731E38477N,935425,752,2002-08-22T00:00:00,0,0,CN5Y571E0007 Gangnalou Glacier,0,97.73622413513513,38.4780045,,,14.584775016360092,,,,,,,,3.0
RGI2000-v7.0-G-13-54827,13,13-07,G097781E38470N,935527,752,2002-08-22T00:00:00,0,0,,0,97.78101891285661,38.4698145,,,9.486716714588107,,,,,,,,3.0
RGI2000-v7.0-G-13-54830,13,13-07,G097793E38464N,935597,752,2002-08-22T00:00:00,0,0,CN5Y445G0020,0,97.81626874302974,38.458376,,,4.457889303384396,,,,,,,,3.0
RGI2000-v7.0-G-13-54864,13,13-07,G097894E38516N,935742,752,2002-08-22T00:00:00,0,0,CN5Y445E0004,0,97.89063274997868,38.515510500000005,,,5.244104471153305,,,,,,,,2.0
RGI2000-v7.0-G-13-58482,13,13-08,G080875E34263N,885849,752,1994-09-23T00:00:00,0,0,CN5Z413E0008,0,80.87871164021573,34.261641,,,29.16474424790789,,,,,,,,3.0
RGI2000-v7.0-G-13-58529,13,13-08,G080888E34353N,885887,752,1994-09-23T00:00:00,0,0,,0,80.88798608201657,34.3532895,,,50.16601412824484,,,,,,,,3.0
RGI2000-v7.0-G-13-58794,13,13-08,G079859E34373N,880202,752,1994-09-30T00:00:00,0,0,CN5Z432G0072,0,79.8521446978022,34.371179999999995,,,7.494686545598854,,,,,,,,3.0
RGI2000-v7.0-G-13-59218,13,13-08,G079424E33980N,877504,752,1994-09-30T00:00:00,0,0,CN5Z421F0009,0,79.41565221903014,33.978519000000006,,,17.13449681710183,,,,,,,,3.0
RGI2000-v7.0-G-13-59566,13,13-08,G081979E34294N,890223,752,1994-09-16T00:00:00,0,0,CN5Z413B0005,0,81.99064432142856,34.288322,,,15.416185518817295,,,,,,,,3.0
RGI2000-v7.0-G-13-59606,13,13-08,G082200E34123N,890897,752,1994-07-30T00:00:00,0,0,CN5Z412D0001,0,82.19927390427509,34.1252935,,,3.09539357715242,,,,,,,,2.0
RGI2000-v7.0-G-13-59618,13,13-08,G082181E34139N,890845,752,1994-07-30T00:00:00,0,0,CN5Z412D0004,0,82.1817501452431,34.139632500000005,,,15.195500776919582,,,,,,,,2.0
RGI2000-v7.0-G-13-59663,13,13-08,G082249E34023N,891134,752,1994-09-16T00:00:00,0,0,CN5Z412C0011,0,82.24888789991182,34.023552,,,3.431893566661688,,,,,,,,2.0
RGI2000-v7.0-G-13-59843,13,13-08,G081939E34325N,890090,752,1994-09-16T00:00:00,0,0,CN5Z431H0001,0,81.9400247749399,34.326779,,,13.628039779961586,,,,,,,,2.0
RGI2000-v7.0-G-13-60021,13,13-08,G085870E34462N,903035,752,1993-08-30T00:00:00,0,0,CN5Z514A0012,0,85.87830613112615,34.4661555,,,12.382383266979176,,,,,,,,2.0
RGI2000-v7.0-G-13-60055,13,13-08,G085840E34312N,902930,752,1993-08-30T00:00:00,0,0,,0,85.83953905594556,34.311687500000005,,,20.021392973115905,,,,,,,,2.0
RGI2000-v7.0-G-13-60059,13,13-08,G085887E34294N,903064,752,1993-08-30T00:00:00,0,0,,0,85.8870394201927,34.293822,,,13.599396075635045,,,,,,,,2.0
RGI2000-v7.0-G-13-60060,13,13-08,G085913E34307N,903136,752,1993-08-30T00:00:00,0,0,,0,85.91315043514221,34.307051,,,23.603178632754005,,,,,,,,2.0
RGI2000-v7.0-G-13-60061,13,13-08,G085893E34334N,903080,752,1993-08-30T00:00:00,0,0,,0,85.89307157401424,34.333861,,,7.307232936747366,,,,,,,,2.0
RGI2000-v7.0-G-13-60065,13,13-08,G085885E34389N,903014,752,1993-08-30T00:00:00,0,0,CN5Z514H0005,0,85.86631330850048,34.373034000000004,,,37.26711611507962,,,,,,,,3.0
RGI2000-v7.0-G-13-60082,13,13-08,G085888E34439N,903075,752,1993-08-30T00:00:00,0,0,CN5Z514A0009,0,85.890828989899,34.444373999999996,,,17.074580010439913,,,,,,,,2.0
RGI2000-v7.0-G-13-60261,13,13-08,G087378E32286N,907297,752,2006-07-19T00:00:00,0,0,CN5Z226P0001,0,87.3758406892324,32.2858515,,,8.233764537480887,,,,,,,,2.0
RGI2000-v7.0-G-13-62042,13,13-08,G091463E30856N,917477,752,1995-06-05T00:00:00,0,0,,0,91.46296853768457,30.8559555,,,8.74656480595632,,,,,,,,1.0
RGI2000-v7.0-G-13-64923,13,13-08,G082694E30826N,892930,752,1999-07-13T00:00:00,0,0,CN5O260A0031,0,82.70349567628432,30.827573,,,10.522378471263462,,,,,,,,3.0
RGI2000-v7.0-G-13-65804,13,13-08,G089776E35593N,912907,752,2002-07-10T00:00:00,0,0,CN5Z211I0007,0,89.77009595703126,35.593858499999996,,,1.222362427749955,,,,,,,,2.0
RGI2000-v7.0-G-13-65805,13,13-08,G089771E35598N,912920,752,2002-07-10T00:00:00,0,0,CN5Z211I0008,0,89.77324943589744,35.5977075,,,0.94078486254091,,,,,,,,2.0
RGI2000-v7.0-G-13-65808,13,13-08,G089775E35610N,912925,752,2002-07-10T00:00:00,0,0,CN5Z211I0008,0,89.77451770750514,35.6103305,,,11.971965027535528,,,,,,,,2.0
RGI2000-v7.0-G-13-65918,13,13-08,G089229E33908N,911820,752,2004-09-15T00:00:00,0,0,,0,89.22878989734114,33.907591,,,13.764771206328197,,,,,,,,3.0
RGI2000-v7.0-G-13-65922,13,13-08,G089180E33886N,911774,752,2004-09-15T00:00:00,0,0,,0,89.1800395606861,33.886159500000005,,,23.374109057157742,,,,,,,,3.0
RGI2000-v7.0-G-13-65962,13,13-08,G089189E33837N,911775,752,2004-09-15T00:00:00,0,0,CN5Z213E0008,0,89.18180636189489,33.840982499999996,,,13.723639951218496,,,,,,,,3.0
RGI2000-v7.0-G-13-66006,13,13-08,G089071E33998N,911663,752,1994-09-20T00:00:00,0,0,CN5Z513B0023,0,89.05410807068967,34.0008755,,,27.984803280373427,,,,,,,,2.0
RGI2000-v7.0-G-13-66092,13,13-08,G090911E33519N,916339,752,2002-08-26T00:00:00,0,0,CN5K451F0040,0,90.91802819289413,33.5074695,,,14.644503259703287,,,,,,,,2.0
RGI2000-v7.0-G-13-66097,13,13-08,G090901E33443N,916295,752,2002-08-26T00:00:00,0,0,CN5K451F0036,0,90.89700674006208,33.445797,,,10.879773872997824,,,,,,,,3.0
RGI2000-v7.0-G-13-66116,13,13-08,G090847E33480N,916228,752,2002-08-26T00:00:00,0,0,CN5Z213A0007,0,90.8572037477356,33.4753645,,,8.86130970849558,,,,,,,,3.0
RGI2000-v7.0-G-13-66117,13,13-08,G090869E33500N,916251,752,2002-08-26T00:00:00,0,0,,0,90.86862512683712,33.499716,,,28.02009184583545,,,,,,,,2.0
RGI2000-v7.0-G-13-66122,13,13-08,G090847E33437N,916210,752,2002-08-26T00:00:00,0,0,CN5Z213A0009,0,90.84625078809715,33.435475,,,30.523204289453606,,,,,,,,2.0
RGI2000-v7.0-G-13-66144,13,13-08,G091120E33226N,916614,752,1994-08-05T00:00:00,0,0,CN5Z213B0016,0,91.12529729833753,33.233160999999996,,,25.33699390898801,,,,,,,,2.0
RGI2000-v7.0-G-13-66147,13,13-08,G091151E33199N,916665,752,1994-08-05T00:00:00,0,0,CN5Z221F0003,0,91.14255417540323,33.200003,,,19.42983662672758,,,,,,,,2.0
RGI2000-v7.0-G-13-66161,13,13-08,G091160E33293N,916743,752,1994-08-05T00:00:00,0,0,CN5Z213B0016,0,91.17786931693831,33.279258,,,38.634707299714776,,,,,,,,2.0
RGI2000-v7.0-G-13-66180,13,13-08,G091048E33388N,916496,752,1994-08-05T00:00:00,0,0,CN5Z213B0003,0,91.04661519062003,33.3883455,,,7.83242154888249,,,,,,,,3.0
RGI2000-v7.0-G-13-66189,13,13-08,G091091E33424N,916595,752,1994-08-05T00:00:00,0,0,CN5K451F0033 South Jianggudiru Glacier,0,91.11721315498075,33.428534,,,33.85079747826474,,,,,,,,3.0
RGI2000-v7.0-G-13-66209,13,13-08,G091171E33460N,916721,752,1994-08-05T00:00:00,0,0,CN5K444B0064 Gangjiaquba Glacier,0,91.16779606310345,33.463253,,,34.075182082201636,,,,,,,,3.0
RGI2000-v7.0-G-13-66222,13,13-08,G091104E33504N,916626,752,1994-08-05T00:00:00,0,0,CN5K451F0008,0,91.12821379995688,33.5000115,,,56.29635706406887,,,,,,,,3.0
RGI2000-v7.0-G-13-66235,13,13-08,G091071E33463N,916531,752,1994-08-05T00:00:00,0,0,CN5K451F0030 North Jianggudiru Glacier,0,91.06809656698778,33.469480000000004,,,24.17602589358391,,,,,,,,3.0
RGI2000-v7.0-G-13-66374,13,13-08,G091529E33432N,917677,752,1994-08-05T00:00:00,0,0,CN5K444B0010,0,91.53313905959754,33.4336895,,,14.939714470675119,,,,,,,,3.0
RGI2000-v7.0-G-13-70262,13,13-09,G093662E30456N,922999,752,1999-09-22T00:00:00,0,0,,0,93.66261553571428,30.457743999999998,,,1.446577571070496,,,,,,,,2.0
RGI2000-v7.0-G-13-71687,13,13-09,G094940E29811N,927069,752,2003-07-24T00:00:00,0,0,,0,94.95735391128242,29.8167355,,,11.402635558068766,,,,,,,,2.0
RGI2000-v7.0-G-13-71723,13,13-09,G095019E29682N,927301,752,2003-07-24T00:00:00,0,0,,0,95.01874414268775,29.682437999999998,,,14.09011759091243,,,,,,,,2.0
RGI2000-v7.0-G-13-71725,13,13-09,G095046E29669N,927397,752,2003-07-24T00:00:00,0,0,,0,95.04625750657559,29.6691705,,,6.040156288692719,,,,,,,,2.0
RGI2000-v7.0-G-13-71726,13,13-09,G095018E29682N,927468,752,2003-07-24T00:00:00,0,0,,0,95.07608589133986,29.6750775,,,22.062996066537,,,,,,,,2.0
RGI2000-v7.0-G-13-71730,13,13-09,G095139E29681N,927639,752,2003-07-24T00:00:00,0,0,,0,95.14438602853261,29.6965805,,,8.910643468997248,,,,,,,,2.0
RGI2000-v7.0-G-13-71737,13,13-09,G095018E29637N,927402,752,2003-07-24T00:00:00,0,0,,0,95.04807619744875,29.6323455,,,17.446806281461654,,,,,,,,3.0
RGI2000-v7.0-G-13-75550,13,13-09,G099492E34764N,937564,752,2002-07-10T00:00:00,0,0,CN5J351D0020 Halong Glacier,0,99.48446222061648,34.7688645,,,20.668480336550598,,,,,,,,3.0
RGI2000-v7.0-G-13-75578,13,13-09,G099460E34836N,937536,752,2002-07-10T00:00:00,0,0,CN5J351D0027 Weigeledangxiong Glacier,0,99.46186487078593,34.834659,,,12.111864397771388,,,,,,,,2.0
RGI2000-v7.0-G-13-75584,13,13-09,G099490E34798N,937566,752,2002-07-10T00:00:00,0,0,CN5J351D0022,0,99.48355152204803,34.8079385,,,8.451925052718837,,,,,,,,2.0
RGI2000-v7.0-G-13-75591,13,13-09,G099532E34751N,937654,752,2002-07-10T00:00:00,0,0,,0,99.53208390503431,34.7511605,,,1.966873262091017,,,,,,,,2.0
RGI2000-v7.0-G-13-75594,13,13-09,G099519E34742N,937630,752,2002-07-10T00:00:00,0,0,,0,99.51876912444801,34.7417665,,,15.025397005144313,,,,,,,,2.0
RGI2000-v7.0-G-14-01719,14,14-01,G072410E36739N,820588,752,2002-07-10T00:00:00,0,0,,0,72.41700929689327,36.745422500000004,,,14.743324408027638,,,,,,,,3.0
RGI2000-v7.0-G-14-01752,14,14-01,G072169E36685N,818539,752,2002-07-10T00:00:00,0,0,,0,72.14942305110063,36.7002215,,,18.833155389008915,,,,,,,,2.0
